hr_mean,hr_std,hr_min,hr_max,hr_range,hr_skew,hr_kurtosis,eda_mean,eda_std,eda_min,eda_max,eda_range,eda_skew,eda_kurtosis,eda_slope,label,scr_count,hr_base,scl_base
74.25582196631623,1.2883426013648724,72.28609811272024,79.66585884842333,7.379760735703087,1.5184303634833007,4.260490609263983,4.288410834989992,0.021551876338012324,4.228051548027696,4.35533312573888,0.12728157771118376,0.05925807130831523,0.1142493946057126,-4.301083585751557e-05,0,0,74.15807883160025,4.294007944357869
64.14011866498043,0.6907445248847163,62.5197758643525,65.64024077029816,3.12046490594566,-0.21392118616406133,-0.4859322880533008,3.1046286507867022,0.021754867190295405,3.0435170571771577,3.1584670237232175,0.11494996654605982,-0.12808760853874945,-0.06776939610640653,-0.00028663859548355486,0,0,63.862999372689885,3.0994662694076576
58.42076597131905,1.1888991469932706,52.85695803906563,60.313561929552705,7.456603890487074,-1.8541774344530713,6.629617908485052,4.557596267347421,0.023303255308804113,4.48906302567311,4.619491162958593,0.13042813728548364,-0.11596303516360038,-0.002649795906504604,0.0002448528667006099,0,0,58.58854367872783,4.5592904252309365
68.42871667973371,0.7276388028016705,66.83226542328207,70.12884135710453,3.296575933822467,0.06633397929951126,-0.36076409757578,0.5087622712721326,0.05616455803714639,0.4357203187250683,0.9397591879470739,0.5040388692220057,5.118197314095626,31.333647916900887,-0.0007145811233679795,1,1,61.11125197519667,0.5
59.27562417687748,0.6194300778838249,58.040384025058756,60.308932190647795,2.2685481655890385,-0.2723337798895626,-1.0114875268155619,3.787932564390097,0.07070616980904887,3.697381302364341,4.188080975957617,0.49069967359327604,2.9032247008128333,10.056604652706081,0.0009020465834535491,1,6,56.33978360462726,3.765874752392901
75.56754880141736,0.991645147314029,73.23041087696102,78.95148931055961,5.721078433598592,0.685775357039166,1.4598888932305325,3.73151737055274,0.02060563122894902,3.6782563065367624,3.7868752091676874,0.108618902630925,-0.10888949504746896,-0.17997774296537727,-2.6270009092239332e-05,1,1,69.26915190010143,3.725874342841324
73.83829324451312,0.6630576798900785,72.55649513218853,75.12744031089562,2.570945178707092,-0.267209992585083,-0.6893031873605238,6.652345118980647,0.02499672084931857,6.587473672041698,6.753110050996937,0.16563637895523886,0.5818741205976153,1.9992282336360345,-8.719508744991615e-05,1,1,66.82742034487609,6.650635948948091
84.74382518296554,0.7569515575065091,82.62587940670718,86.58274785173863,3.9568684450314464,-0.3246186613752481,0.5679520703052807,2.6970342236921505,0.04410782747354051,2.623050917554575,3.012602897497564,0.38955197994298896,4.165789667704629,24.335779979675134,-0.0004656386360055035,1,2,66.3084173721155,2.6925650192580903
69.86985528435966,1.6487996859433072,64.96688700407101,72.30016089998391,7.333273895912896,-0.8227946115871045,0.2904216514660969,4.492785248802539,0.023147607710907726,4.4166242986609054,4.559110765891063,0.14248646723015757,0.11384318556079445,0.11381072219178945,0.00018572349216377861,0,0,70.1022224230054,4.496987519894476
64.52993859664522,0.5943485305342489,63.21780854623934,65.96643646336099,2.7486279171216523,0.1962557593533303,-0.35557254447441533,2.7904005177652986,0.0387451718935821,2.7320470041377836,3.034084278441162,0.30203727430337857,3.284082919506111,16.343007042145953,-0.0004159551198529402,1,1,64.38247540472071,2.7868102854573022
74.09826988957879,1.357994520984008,69.86255091567074,78.726055265533,8.863504349862268,0.43368614635145497,3.1847464380916826,1.9597448550997147,0.019580257229354168,1.8970122753476826,2.007960863154327,0.1109485878066443,-0.00585986177300089,-0.10597415435373758,-2.7402967871685358e-05,0,0,74.20919994188665,1.9588111750965045
69.25692895015432,1.0666145015923618,67.20735034207694,71.6899539007273,4.482603558650368,-0.12610869459411578,-0.288350492810975,3.988663712492698,0.022058059990005156,3.9340441759731797,4.059035532432402,0.12499135645922221,0.4283903477958249,0.14765951093929974,-0.0004056004880068642,0,1,69.35955969709642,3.983586628701807
65.9569813239894,0.8749944201969143,63.662460171046405,67.53105888138326,3.8685987103368547,-0.4281755145628467,-0.12054822382603758,1.7297012133656386,0.020096554416841318,1.6804254478536194,1.7889970576488088,0.10857160979518943,0.029584484030225695,-0.2858382507570467,-0.00022223654892249584,0,0,65.71279299104864,1.7244486371893315
76.2120002277384,0.7017261401369916,74.70282375021827,78.58289983694017,3.8800760867218997,0.8506590372223041,1.2463311410366584,3.830245577768673,0.02478891701260206,3.772024531457087,3.937332087598329,0.16530755614124226,1.0236867168258814,2.4009090191510545,0.00012189177844788157,1,2,74.80400284001918,3.8255104309495427
84.09663495513861,0.8302815388161578,81.76680786499236,86.41970592253631,4.6528980575439505,0.22704877024519382,1.1176862589008278,4.402171978551491,0.01916307678858595,4.343164674324795,4.46508478685309,0.12192011252829538,0.08474174966284549,0.12204077171961725,0.00011728765195783207,1,0,74.8437551336993,4.393979035021106
72.64988115568438,1.3290842169351207,70.6015267288069,78.69867147140765,8.097144742600747,2.2346229996407483,7.3218382101494495,3.9375044927608647,0.02228864882948585,3.8741194507127332,4.009927652285743,0.13580820157300977,0.082312474809167,0.02787973916873776,-0.00024316893008772823,0,0,72.50687672062158,3.9351942282583563
80.06138237859463,1.24010001444932,77.67080008214323,83.20309354343566,5.532293461292426,0.3510148158438076,-0.49258175970061124,1.5659673148668836,0.01994606167856415,1.5066634489086415,1.6206200181192179,0.1139565692105764,-0.22414430029682844,0.2397156957152351,-8.356283324570347e-05,0,0,80.46832286569308,1.562126758691741
60.40977926059665,1.1257211851762459,58.47091350635109,64.8248559034372,6.353942397086108,1.1609595142438165,2.465424334315589,4.182896124479108,0.020637054308189923,4.128524662330674,4.233117587690953,0.10459292536027842,0.018390966518522577,-0.4934439971683582,4.812564590776509e-05,0,0,59.75535251031515,4.183639036219713
80.41998043508015,0.6493755323968673,78.5185169250935,81.78244628176076,3.263929356667262,-0.2633172904638291,0.3124510853950788,4.443350586369489,0.08888479183955134,4.342304381713411,4.889389636551387,0.5470852548379765,3.046052531067126,9.431337162113024,0.0006932552903900226,1,4,74.87392576891705,4.417425310199544
75.78251712326664,0.7504486361487207,74.55295292809049,77.61540420952703,3.0624512814365374,0.07570692229427345,-0.8087486802983772,2.8423010199441916,0.04615306424771238,2.775885432126037,3.1659300717287664,0.3900446396027295,4.157211253980628,22.03969650083572,0.0006092281231569314,1,4,64.41702568821516,2.828662437373442
70.49291115383934,1.4353219581201146,66.87401561878372,74.97577725906557,8.10176164028185,-0.16783319451654694,1.1425549132639068,4.099111880616465,0.02130725658916174,4.038046549774106,4.16346066161273,0.12541411183862383,0.0366269505397534,0.44705832493851316,-0.0004387649207003375,0,0,70.48253943392892,4.106945888923681
61.973973268851616,0.8004278723734921,59.856028779160894,63.467794864398755,3.6117660852378606,-0.31761040890331443,-0.4500985440341392,4.09930194136173,0.05508329503856322,4.024338773871784,4.380902594257095,0.3565638203853112,2.949142531982118,9.960451985348993,0.0005947586402830459,1,4,62.08432452651561,4.082354337081808
61.53314592018339,0.5963519645408555,60.40301969815633,62.80063007309744,2.3976103749411095,0.3293026315619983,-0.707436552680079,2.4952542738487216,0.046375238418742866,2.422708005070291,2.855733580160511,0.4330255750902201,4.641876397986753,29.814007008699043,-0.00011401356480261143,1,2,57.22213040631057,2.4933078922730694
67.21743299792914,1.349756440413303,64.01344645564872,71.51622519354065,7.50277873789193,0.23952962668220223,0.38078351629754614,2.4588385824823993,0.02194176571566235,2.3968221863856094,2.5144446895000625,0.1176225031144531,-0.11525639970123785,-0.06172574466351444,-0.00019232202568486884,0,0,67.09974858779124,2.457302591382825
66.19404117495027,1.1321501819950688,62.628760574358736,70.44551614297168,7.8167555686129475,0.28682747572952344,3.1447725429384388,3.7377286037255106,0.059631834732870426,3.665033055615145,4.167690742207045,0.5026576865918995,5.099021503242113,30.560183078538415,0.00015525887126365798,1,2,63.28011291177394,3.7300336923976998
68.70216448879508,1.5253864232567962,65.92769045338775,74.91587780555545,8.9881873521677,1.0650437142148013,3.2963732249045323,0.6357291377817006,0.020493820244835988,0.5672552236193273,0.6961483328204409,0.12889310920111352,-0.0023382997237558554,0.22224331910034856,0.00017585613089233587,0,0,68.22044916491875,0.6354060065214289
77.13124051561991,0.995779482404813,74.9753100201098,81.07776371694462,6.102453696834814,0.5441781818953613,2.906175452404958,3.7989788373210795,0.024312767458210365,3.720977561407049,3.8729138155858327,0.15193625417878387,0.08381196013263506,0.21713877505139179,0.00022457236887917772,1,0,63.948828579751506,3.795382965095186
68.06926992348473,0.9859494512748499,66.01256720750249,70.02625455049353,4.013687342991048,-0.17750255375405188,-0.9332132168664704,4.761535493399062,0.021152261448941934,4.711628376565178,4.8225451483171655,0.11091677175198722,0.18961749842271527,-0.5184698213837047,-0.0001860724717814126,0,0,67.66364218608322,4.756237327126994
67.42350151053526,0.7543747552124948,65.7236313339967,69.32760574697451,3.6039744129778057,0.15404556323043672,0.16857066335928117,0.9646292149813239,0.0448578227025177,0.8967556868963745,1.2760877258918182,0.37933203899544365,3.5216418487669987,17.3549567089109,0.00046793768588701925,1,2,64.63529404001325,0.9558451814596749
61.120447265353214,1.1822773076804391,56.880466612244284,63.02007162731173,6.1396050150674455,-1.0544032418759737,1.8333817805619228,4.151295351999481,0.02469524933765163,4.086937446123053,4.233542095330601,0.14660464920754812,0.2888548784318302,0.5948464378013312,-0.0002605871169833534,0,2,61.689443865374926,4.152251729864532
76.51862807763236,0.8064901498697699,74.1309589742362,78.37386018646066,4.242901212224467,-0.1834596961147177,0.30316415285984544,3.287563629173489,0.050860312855819025,3.2151203178029517,3.5853084763126284,0.3701881585096767,3.2872460913456405,12.934708850055943,-0.00017601687701537737,1,3,66.20572793591967,3.276483891243945
62.882774571077015,1.4231926306725744,60.86151626516615,67.64650718544132,6.78499092027517,1.3097928259318696,2.25233616440725,2.240611458543954,0.02006110582040247,2.1930728406647164,2.298276682587085,0.10520384192236865,-0.04209133066577641,-0.27462956632173263,0.00012399355954955765,0,0,62.71910722211475,2.243084294306538
77.73100667824693,0.672895636549768,76.6290860963339,79.33225147297999,2.7031653766460977,0.4925400019780093,-0.43665777458867616,2.8078197447104913,0.03671406378782344,2.7364847166189628,3.073098218990805,0.3366135023718422,2.7254325700479165,14.771707307668017,0.0002906671279648065,1,2,70.13364186096693,2.80826356317019
72.73000845702103,1.2462535838392532,69.07018491472776,75.62876225540892,6.558577340681154,0.1656676386119574,0.4667296204720639,2.727243618388748,0.020328016624476804,2.6702007832804506,2.78845047111877,0.11824968783831924,-0.01685591050400893,0.08183449169350565,0.0001115250384827641,0,0,73.17598808044707,2.726792588481384
92.27738122652762,0.7839996857752122,90.7234357880887,93.95130866926364,3.227872881174946,0.21513829993686856,-0.640534804239564,2.7621957454652777,0.10585426862716665,2.6851282264183656,3.4425606759238883,0.7574324495055227,4.291698417876856,19.566143831660042,0.0007382442242675143,1,4,74.49302941014813,2.7295797950684957
80.60504392257671,0.8118915620286414,78.96294437694496,82.63552114899727,3.6725767720523095,0.3185396694688127,0.13419256380264066,2.352913450921376,0.07380553211066485,2.2727925918832024,2.832437632698385,0.5596450408151825,3.5706948375535323,15.397964088737993,0.0009494520203323225,1,5,72.77120402385862,2.3214056246956885
62.24338989273628,1.3928839142196427,57.78135967828509,66.6374490768294,8.856089398544306,-0.32151420472092745,1.9166743055495594,5.244854256554673,0.02015171885698329,5.178914336277896,5.308483510483955,0.1295691742060594,0.1897245284335269,0.9077741881556127,-0.00024087731883222824,0,0,62.344252301151066,5.241909174263981
68.77972539953397,0.741042911435564,66.03039530397297,70.11630393142522,4.085908627452255,-0.9425692905037059,1.8068514228305892,3.075480222508576,0.022473934289734983,3.0200901739855617,3.1574297846557444,0.13733961067018274,0.15159156005507077,0.1253197062055933,8.494441658716601e-05,0,1,68.90030282070106,3.062923686860919
64.81868340717868,1.497306927413858,62.20776926503681,67.78564216613883,5.577872901102019,0.10567527126460023,-1.007036884514298,2.6324611754342766,0.02213520597981998,2.5782764951934847,2.7017175144697294,0.12344101927624473,0.17175662522337276,-0.38420418924218813,0.0002692751864148419,0,0,65.46218788326686,2.6269017139337354
63.47945303009314,1.0130581848825824,61.48314003253006,66.57874171072251,5.095601678192452,0.27749428699994116,0.16813367857804762,3.308839483607381,0.02384309190162955,3.2453021660365895,3.3760569765560247,0.13075481051943516,-0.07806580256538143,-0.4007840014404933,0.0001873637174112043,0,3,63.25734487704811,3.3093079649824144
62.7728334329332,0.8319378554641538,61.08404054480153,64.80123626847967,3.717195723678138,0.0061122821343386835,-0.5209408077901143,4.612620178850437,0.06831994108164234,4.523745722694279,5.003339566133889,0.4795938434396092,3.624422148585816,14.227704829505242,-3.235501277743213e-05,1,3,56.834118497532316,4.5924282107609775
70.41307321482813,0.788684080808253,68.69120535089537,72.5576652121088,3.8664598612134284,0.26186749545827986,0.25805248745436105,3.489723246573548,0.01997876038638401,3.4410709022072115,3.5504438781824263,0.10937297597521489,0.12325504618498831,-0.06314334701537483,0.00018141447543981544,0,0,70.53977037987877,3.4958767817550958
93.13312926760798,0.9346444673975786,89.69630156726369,95.25818388819047,5.5618823209267845,-0.9814560600813119,2.347950880521376,3.9958997505675575,0.13200922831215606,3.9085719051064296,4.797787373103082,0.8892154679966526,3.4209025544730514,12.676344529256552,-0.0014718291390545502,1,6,75.57448025788798,3.9504873964415026
68.66433808193466,0.8190241995070898,66.87070505575821,70.6698465992029,3.7991415434446907,-0.16435137483519408,-0.2683667678655395,2.6006485397723735,0.07918404917944606,2.519858832283974,3.0539739420008223,0.5341151097168484,3.883641129053492,15.872424786482913,0.0008580184756564077,1,3,61.35946638477042,2.5844150537254205
72.22490293956778,0.7387224445054036,70.8428570600961,74.55665745893626,3.7138003988401636,0.9443761493037369,1.5273440053557819,0.5221191086742496,0.07833229762543537,0.4363743040936268,1.0031538449509736,0.5667795408573468,3.9883860109156464,17.379116354904724,-0.0007205823510552224,1,2,62.716917262252885,0.5
72.49654349903922,0.5943103336107715,70.8609928041259,73.89155846860044,3.030565664474537,0.0027081663306535355,0.4799982909165994,3.5951290818750787,0.043603223229003486,3.5353887545364415,3.870759666731901,0.33537091219545934,3.5097174020442616,16.752932709832045,-0.00018620116078318282,1,2,69.9072876221543,3.591139264062346
72.82250467383908,1.4190304403253184,67.30115886508689,75.33392514188053,8.032766276793637,-1.2794760493791155,2.6477750434433194,1.4521682948169776,0.020713632434381853,1.4087860242278132,1.5044925437019818,0.09570651947416864,0.12022184407069861,-0.4079903828732898,0.00010343009991007406,0,0,73.56157443325881,1.447511158518899
61.67277703608916,1.176058045008326,58.25208967344803,64.2330301806509,5.980940507202867,-0.02710139817447703,0.1283996844882065,3.1910886448441804,0.021541141130807174,3.1365010525371044,3.253141719243884,0.11664066670677942,0.024888151672027518,-0.38383444413919543,0.00016103121586494122,0,0,61.275945243192666,3.194357226360369
79.24356435333955,0.658361352017977,77.49100572825436,81.02134444536573,3.5303387171113627,0.06868155696725743,0.5505353403748696,1.9264719294601627,0.07229705856135339,1.8451458311809228,2.391292080086334,0.5461462489054112,4.2419287261700225,20.41920149161729,-0.000137511440547008,1,3,66.88987426144122,1.9125036885142734
89.09985086593197,0.6021731444612204,87.86554137104837,90.60215555390901,2.7366141828606487,0.2150475718163676,-0.07692494147892859,1.8117279482490745,0.02596047955380607,1.7467840706075848,1.9321845872524466,0.1854005166448618,0.6777727255012059,2.485023350544771,0.00019498211832202458,1,1,74.20104934547312,1.8074888927732047
90.77251725063898,0.6534986342180651,89.61450164212326,92.126215426214,2.5117137840907446,0.12271964952466202,-1.1106486464951923,2.9648109382837875,0.03714684177603186,2.895174426296886,3.188752751112856,0.2935783248159698,3.0426060184815715,13.877939322518685,0.00011806089571965794,1,3,76.99270519886184,2.9553918781240758
72.13317618373453,0.7293509377329885,70.67184625023731,73.54216721213011,2.8703209618928014,0.09643851122894524,-0.7111891145951379,2.547886000804105,0.05630002907290583,2.481648418243328,2.905540650961641,0.423892232718313,3.7134101510433966,16.76556963554092,-0.0004836189771461656,1,2,60.216338162020634,2.536794206720704
64.83232018155678,0.9883715359185213,62.794218740721504,68.2491627331883,5.454943992466795,1.1057028673039,2.3330651614276015,1.7771755217867335,0.023736932989872225,1.7181190869528544,1.8422278753447283,0.12410878839187389,0.07210149677297953,-0.12681203248467954,-0.00022682653687193402,0,1,64.75340852801473,1.7728557238992777
75.97141245959297,1.154056724110705,73.57365794959121,78.06530123813722,4.491643288546015,-0.08288773168554789,-0.7190197482592398,1.6750714546612981,0.021168651791288743,1.6243343289135066,1.7506150982943216,0.126280769380815,0.11248438026808646,-0.09908941315667619,-8.971763510377998e-06,0,0,76.0746588181416,1.6762500912992218
67.93981499621276,0.9896475024310104,65.74628808911018,70.04824581208716,4.301957722976979,-0.24421391007212648,-0.5566693376581919,2.676940204433142,0.02145770274966605,2.6162071251939243,2.7270072622753965,0.11080013708147218,-0.14415413938316993,-0.1766371905715287,0.00023548571619159435,0,0,67.56786684265454,2.676533782287618
85.34088419189317,1.0872464047297288,83.2100652288069,88.96865607231935,5.758590843512451,0.6462181987384086,1.478772684904392,5.265571878244816,0.021858899241945298,5.2007688946695305,5.335286950036244,0.1345180553667138,-0.033611234102111434,0.04261558527490683,-0.0003622743660531114,1,0,75.33624808981425,5.2656383914736296
68.26498190897317,0.9951632360347025,65.18244255898887,70.09657335352941,4.91413079454054,-0.3873433824520929,0.12635074834945126,3.3812500363432805,0.021027229174648075,3.319439217922237,3.4377143455913837,0.1182751276691465,-0.0777723577695282,-0.23518976743474207,-6.076495993877216e-05,0,0,68.07815263689294,3.3819231410734063
57.622330360443684,0.9479894283834742,55.72669884635442,59.75683249006918,4.030133643714763,0.08483395123796485,-0.6897137711404091,2.0046454265121825,0.020559841752500703,1.9428007254253437,2.0633581115413637,0.12055738611602007,-0.09623978867885277,0.05410066423079529,-2.337144717523379e-05,0,0,57.41044862098941,2.0077309265883687
68.66077713494298,0.7090920395340915,67.38160211769558,71.52545047720044,4.143848359504858,0.9410954940045813,2.9431177203178702,4.168399167568176,0.05904311558322159,4.099004055071276,4.526776852938705,0.42777279786742906,3.903939721502035,17.410618813631782,0.00018626085187416222,1,2,59.34061439666748,4.1566450498672705
74.90625474890736,1.3441995395325457,72.19138820061349,77.75850753366325,5.56711933304976,0.0969113507674908,-0.5610995826427394,4.5900301191136545,0.022579909452723923,4.513079642813971,4.6484244163837465,0.13534477356977526,-0.10608096509203135,0.032498540736923154,0.0002182174290552592,0,0,75.08026608670478,4.589968887490169
73.55761035430167,0.8603154097134226,71.65145458756798,75.49761544557579,3.8461608580078064,-0.09239131032519847,-0.6201329074996527,3.415453737035251,0.023148904490589817,3.3595379845514817,3.5103519072957896,0.15081392274430794,0.6349812475144144,1.1395218771140732,-0.00011015237629994849,0,2,73.69499094493936,3.4152014287628294
65.83979899457039,1.3123623280841443,62.390656995607,69.66880609214061,7.27814909653361,-0.05183607847543404,0.3787312956804012,2.9848603314295,0.020156083923908812,2.927053608651074,3.040560938559006,0.11350732990793233,0.15988607298093588,-0.23733438101473592,5.7105874538252135e-05,0,0,65.35361928371276,2.986588418112069
70.91997141534281,1.6777002450035132,66.51401093001422,74.70989491049129,8.195883980477063,-0.08492545742670189,-0.19186487495871285,3.654305900166494,0.024607112996558454,3.590219843884432,3.73748661499643,0.14726677111199793,0.03582818888280022,0.32096160809769136,-7.20225228016624e-05,0,1,71.32916924951515,3.652027944063094
71.51747710175889,1.216528452611357,66.61479497740517,74.53264799456875,7.91785301716358,-1.2501467696452748,4.087803285285389,2.157628432798641,0.020977184738204393,2.1071461181403874,2.2402170993272255,0.13307098118683802,0.44126805369498046,0.5334968209141353,0.00010759033540448409,0,0,71.28187842157188,2.1612987616120343
64.92883437247608,0.808056041640156,61.65725086276202,66.49861259468203,4.84136173192001,-1.1157870961484546,3.393566086039826,1.3514523986125075,0.07007310004486017,1.2809929078892972,1.8937972605913325,0.6128043527020353,5.235216259217563,31.601513939968953,-0.0003719331811002723,1,4,56.54879929503388,1.3392239189278388
65.79537897244583,1.0732374438061205,63.030475578506824,68.29976302864665,5.269287450139828,0.25799993771059376,-0.2487913586346493,3.167769876190559,0.021123627139986362,3.1112755334196995,3.223015768452448,0.11174023503274855,-0.20998624683487876,-0.3644239800779019,-0.00013594893258204235,0,1,65.51493371082194,3.1679020736111148
80.45464488326841,0.8635334655623126,78.28125960055183,82.00676800661384,3.725508406062005,-0.356965920949348,-0.3231756983633254,3.718101188161639,0.04483983470792045,3.656758261208251,3.969922071419866,0.313163810211615,3.059201092931503,11.561871529140713,8.587531886469183e-05,1,2,69.3328545471672,3.7022323004124464
68.61201191351547,0.8112113778780743,66.2567656179476,69.83402660135945,3.577260983411861,-0.5557031018275665,-0.3192294684336243,4.087059753253945,0.022346597285486002,4.0209996297611434,4.167808788954447,0.14680915919330317,0.38659764466181495,1.2382645603084566,-8.207955694303519e-05,0,1,68.88389540684736,4.079696554734985
70.20247726705819,0.8783013513366207,67.97531507660447,72.70790022399899,4.732585147394516,-0.046443397587811845,0.5349456354978721,4.1537483285826635,0.03385378506073194,4.083343114941675,4.384080539373835,0.30073742443216034,2.533564947665846,13.223033255535782,0.0004130504365670484,1,1,65.5785228937441,4.142900421041241
87.37170365827136,0.5798883173477453,85.90083177269894,88.67692887260392,2.7760970999049874,-0.402779130014766,0.07952399054246273,4.7027904989283495,0.03899717346680369,4.633485721643826,5.015981092867152,0.38249537122332633,4.779351658475116,32.21927706898404,0.00039295205102038124,1,1,80.3524895337861,4.7047402659296305
79.01202801945348,0.7661217778691154,76.96881476471965,80.7722497990944,3.8034350343747434,-0.23846503422854184,0.23054755809207705,2.534386746650683,0.020954846148148385,2.4795242741065504,2.592534478098814,0.11301020399226358,0.14145059034301571,-0.214891705993852,-0.00010945180980947513,1,0,74.04324422519605,2.5400806468542423
70.58385907144465,1.2438947172136452,68.37665330373332,73.6689718757337,5.292318572000383,0.2803405007022318,-0.33538555322279473,3.9542194236610175,0.019871519982198164,3.9018397349645917,4.012375518272514,0.11053578330792257,0.04314479970959332,-0.053073060357452295,-0.0002551369369119811,0,0,70.65127246301387,3.957354949880495
72.05971132602654,0.6741957412113384,70.63554868719218,73.73136257527979,3.095813888087605,0.09551850422275553,-0.4031879325527501,2.3828675134973083,0.035938352140431805,2.332042089439686,2.669089899171818,0.3370478097321321,4.224047019551957,28.49271683035841,7.791974367514597e-06,1,2,68.98718604702357,2.3729273268758733
63.415154603107,0.9366111546223641,61.57038002574372,66.42858423406445,4.858204208320728,0.5104550764569958,0.6911541857815235,2.2537576389252307,0.020427794819626557,2.191877420023151,2.3034913361005933,0.11161391607744253,-0.21843336813164563,0.10040313278197921,6.71577390298207e-05,0,0,63.0710068053298,2.2468779971746633
62.26679561477537,1.263167015633873,59.289967069614484,64.69114872570968,5.401181656095197,-0.20915185757782365,-0.6757096769925428,2.7645510452695325,0.021965086118179093,2.6966690058155436,2.8186822034142134,0.1220131975986698,-0.10759048912434963,0.1285203959351131,-0.00028742725734378223,0,0,62.23036208142083,2.7628192167889285
62.98022823720661,1.3122190340552684,60.64130294460123,65.98366998193458,5.342367037333354,0.3958195471035776,-0.9312190760318462,1.4423684909515557,0.019464890051388628,1.3944314735405718,1.5108642491312205,0.11643277559064868,0.2907083518899403,0.2051469553629648,9.688618422466121e-05,0,0,62.886008605217796,1.445388306306271
69.02279632766873,0.6844808678328221,67.36416805360452,70.88756889461645,3.5234008410119344,-0.33934752267210805,0.30819463602025454,3.7516568174551335,0.0978000661406573,3.667192747376202,4.404808322287578,0.7376155749113762,4.113050457017535,19.69686892383969,-0.0012488161091900837,1,4,63.470843009157434,3.722701691667949
72.20225451379956,1.2440964419356693,70.0282680860991,77.26792432961437,7.23965624351527,1.1500367522953465,3.3540530343858546,2.795419696137665,0.02534242478442219,2.7458353694664623,2.944938691471596,0.1991033220051337,2.1718415868689895,10.70309793416189,-1.865105519134319e-05,0,1,71.86992750791467,2.7891871298062267
74.25892446294225,0.9926153270405754,72.367381274882,76.58941315732152,4.222031882439509,0.2118962411503519,-0.3804705051779358,1.6547101503614072,0.02201943989265598,1.5802357136409326,1.709609501712565,0.12937378807163236,-0.049839006758437124,-0.020432259618150983,-0.0003162377151643384,0,0,74.33809362080402,1.6509703279775123
68.93493730006779,0.8669168339866883,66.32443590835325,70.61859723005061,4.294161321697359,-0.47399965235680924,0.4727894991113759,2.337655105056831,0.02063305920265337,2.2749927925540843,2.3874016414719503,0.11240884891786607,-0.20951470350254744,-0.0869019630935437,-5.5721053028336825e-05,0,1,68.76688228124698,2.3420935377385423
